ID,marital_status,application_mode,application_order,course,daytimeevening_attendancet,previous_qualification,previous_qualification_grade,nacionality,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,curricular_units_2nd_sem_evaluations,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,curricular_units_2nd_sem_without_evaluations,unemployment_rate,inflation_rate,gdp,target
540,1,39,1,9500,1,1,127,1,19,19,5,5,160,False,False,False,True,True,False,28,False,0,7,7,7,14,0,0,8,11,8,15,0,16,0,0,Graduate
541,1,1,1,9147,1,1,117,1,19,19,5,7,118,False,False,False,True,True,False,20,False,0,5,8,5,10,0,0,5,10,2,12,0,7,2,0,Enrolled
542,1,44,1,9003,1,39,150,1,1,19,4,10,150,False,False,False,True,True,True,21,False,0,6,8,6,13,0,0,6,10,6,12,0,15,2,-4,Graduate
543,1,1,1,9500,1,1,154,1,1,1,5,3,144,False,False,False,True,True,True,18,False,0,7,7,7,15,0,0,8,9,8,15,0,16,0,0,Graduate
544,1,17,2,9119,1,1,127,1,19,1,9,10,121,True,False,False,True,True,True,18,False,0,5,6,5,13,0,0,5,8,5,12,0,8,1,3,Enrolled
545,1,1,2,9147,1,1,133,1,19,1,5,10,121,False,False,False,True,True,False,20,False,0,5,9,4,10,0,0,5,6,3,11,0,15,2,-4,Enrolled
546,1,39,1,9119,1,40,120,1,1,1,5,10,146,False,False,False,True,True,False,25,False,2,5,6,5,14,0,1,5,5,2,13,0,16,0,0,Enrolled
547,1,1,1,9670,1,1,133,1,38,19,5,6,138,False,False,True,True,True,False,22,False,0,6,8,6,12,0,0,6,11,2,14,0,11,0,2,Enrolled
548,1,1,1,9500,1,1,149,1,37,37,9,9,138,False,False,False,True,True,False,18,False,0,8,11,6,13,1,0,8,11,6,13,1,9,0,-3,Enrolled
549,1,17,2,9147,1,1,125,1,19,38,9,7,116,True,False,False,True,True,False,19,False,0,5,8,5,13,0,0,5,8,5,11,0,13,0,0,Graduate
550,1,1,5,9119,1,1,126,1,12,19,4,5,122,True,False,False,True,True,False,19,False,0,5,12,3,12,0,0,5,10,3,12,0,12,0,1,Dropout
551,1,39,1,9773,1,19,133,1,19,1,7,9,115,True,False,True,False,True,False,25,False,0,6,10,4,13,0,0,6,9,4,13,0,12,3,-1,Dropout
552,1,43,1,9070,1,1,115,1,12,12,1,10,115,False,False,True,True,True,False,21,False,5,11,12,9,11,0,3,8,11,3,13,0,15,2,-4,Dropout
553,1,17,3,9119,1,1,117,1,1,2,3,2,119,True,False,False,True,True,False,19,False,0,5,10,2,11,0,0,6,10,0,0,0,11,0,2,Dropout
554,1,17,2,9147,1,1,133,1,1,1,4,4,95,False,False,False,True,True,False,20,False,0,5,14,0,0,0,0,5,5,0,0,0,11,0,2,Dropout
555,1,44,1,9003,1,39,150,1,3,2,2,2,150,False,False,False,True,True,False,25,False,9,14,16,14,12,0,3,9,13,6,10,0,15,2,-4,Dropout
556,1,17,1,9147,1,1,130,1,19,1,7,4,117,True,False,False,True,True,False,20,False,0,5,8,3,11,0,0,5,11,3,12,0,10,1,1,Enrolled
557,1,1,1,171,1,1,161,1,37,37,9,9,144,True,False,False,True,True,False,18,False,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,Graduate
558,1,44,1,9254,1,39,130,1,39,39,194,193,130,True,False,True,True,True,False,23,False,0,6,12,3,11,0,0,6,12,3,10,0,8,1,3,Enrolled
559,1,42,1,9500,1,1,111,1,1,3,9,10,128,True,False,False,True,True,False,23,False,0,8,8,8,12,0,0,8,8,8,12,0,9,0,-3,Graduate
560,1,53,1,9003,1,42,140,1,3,38,141,151,135,False,False,False,True,True,False,21,False,7,12,18,11,12,0,5,12,14,11,12,0,8,1,3,Graduate
561,1,1,1,9130,1,1,132,1,1,1,3,3,143,True,False,False,True,True,False,20,False,0,5,14,2,11,3,0,5,9,3,12,0,9,0,-3,Enrolled
562,1,39,1,9991,0,1,139,1,1,1,4,10,140,False,False,False,True,True,False,25,False,0,5,13,1,10,0,0,5,8,2,11,0,12,0,1,Dropout
563,1,1,1,9130,1,1,132,1,19,38,9,9,130,True,False,False,True,True,False,18,False,0,6,6,6,13,0,0,6,9,5,13,0,8,1,3,Graduate
564,1,1,6,9070,1,6,119,1,1,1,9,9,123,True,False,False,True,True,False,22,False,0,6,6,6,14,0,0,6,8,6,13,0,10,1,1,Graduate
565,1,39,1,9670,1,1,133,1,19,19,3,9,118,False,False,False,True,True,False,27,False,0,6,7,6,14,0,0,6,7,6,14,0,8,1,3,Graduate
566,1,39,1,9003,1,19,133,1,4,1,2,4,120,False,False,False,True,True,False,25,False,0,3,4,0,0,0,0,3,5,0,0,0,16,0,0,Dropout
567,1,17,4,9119,1,1,129,1,34,36,0,5,118,True,False,False,True,True,False,18,False,0,5,9,3,11,0,0,5,10,3,11,4,7,2,0,Dropout
568,1,17,1,9085,1,1,128,1,38,19,8,8,117,False,False,False,True,True,False,20,False,0,5,7,5,14,1,0,5,5,5,14,0,12,3,-1,Graduate
569,1,39,1,9003,1,1,120,1,3,4,2,2,120,False,False,False,True,True,False,27,False,0,6,10,5,13,0,0,6,13,5,11,0,16,0,0,Graduate
570,1,1,1,8014,0,1,130,1,1,1,9,9,118,False,False,False,True,True,False,20,False,0,6,7,6,12,0,0,6,9,6,12,0,7,2,0,Graduate
571,1,1,1,9147,1,1,130,1,38,37,9,9,124,True,False,False,True,True,False,22,False,0,5,9,0,0,0,0,5,5,1,12,0,7,2,0,Dropout
572,1,17,6,9119,1,1,111,1,19,3,5,10,106,True,False,False,True,True,False,19,False,0,5,10,3,10,0,0,5,11,3,10,0,12,0,1,Dropout
573,1,1,6,9147,1,1,121,1,3,19,4,5,116,False,False,False,True,True,False,20,False,0,5,14,3,12,0,0,5,8,5,10,0,13,0,0,Enrolled
574,1,43,4,171,1,1,117,1,19,12,9,10,109,False,False,False,True,True,False,19,False,0,0,0,0,0,0,0,0,0,0,0,0,9,0,-3,Graduate
575,2,39,1,9085,1,9,133,1,1,1,4,4,120,True,False,False,False,True,False,29,False,0,5,12,0,0,4,0,5,8,0,0,1,9,0,-3,Dropout
576,1,1,2,9500,1,1,149,1,3,1,9,9,137,False,False,False,True,True,False,19,False,0,8,8,7,13,0,0,8,8,7,13,0,12,3,-1,Graduate
577,1,39,2,9991,0,1,172,1,19,37,9,8,150,True,False,False,True,False,True,28,False,0,5,7,5,10,0,0,5,6,5,10,0,9,0,-3,Enrolled
578,2,1,1,9238,1,1,134,1,37,37,5,5,120,False,False,False,True,False,False,20,False,0,6,7,6,11,0,0,6,6,6,11,0,7,2,0,Graduate
579,1,1,4,9070,1,1,136,1,37,37,9,8,136,True,False,False,True,False,False,20,False,0,6,6,4,13,0,0,6,8,6,13,0,10,1,1,Graduate
580,1,39,1,8014,0,1,133,1,34,5,0,1,118,True,False,False,True,False,False,31,False,0,6,12,0,0,0,0,6,0,0,0,0,7,2,0,Dropout
581,1,17,5,9500,1,1,141,1,12,1,5,5,133,True,False,False,True,False,False,18,False,0,7,8,7,12,0,0,8,9,7,12,0,13,0,0,Graduate
582,1,17,1,9670,1,1,141,1,1,19,8,7,128,True,False,False,True,False,False,19,False,0,6,6,6,14,0,0,6,8,6,13,0,8,1,3,Enrolled
583,1,1,1,9147,1,1,148,1,37,38,9,8,133,True,False,False,True,False,False,18,False,0,5,10,4,12,0,0,5,9,4,12,0,13,0,0,Graduate
584,1,17,1,9254,1,1,102,1,37,37,7,7,102,False,False,False,True,False,False,19,False,0,6,8,5,11,0,0,6,8,5,11,0,10,1,1,Graduate
585,1,1,1,9147,1,1,143,1,1,19,3,3,133,False,False,False,True,False,True,18,False,0,5,5,5,15,0,0,5,5,5,15,0,12,3,-1,Graduate
586,1,17,1,9085,1,1,120,1,38,19,90,90,127,False,False,False,True,False,False,19,False,0,5,7,3,12,0,0,5,7,5,13,0,7,2,0,Graduate
587,1,17,1,9773,1,1,121,1,38,38,9,8,120,True,False,False,True,False,True,18,False,0,6,6,6,12,0,0,6,7,6,12,0,15,2,-4,Graduate
588,1,1,3,9254,1,1,122,1,37,37,9,3,124,True,False,False,True,False,False,19,False,0,6,12,6,11,0,0,6,14,3,12,0,7,2,0,Graduate
589,1,1,4,9556,1,1,122,1,37,1,5,4,123,False,False,False,True,False,False,19,False,0,7,9,7,12,0,0,8,8,8,13,0,13,0,0,Graduate
590,1,1,2,9670,1,1,123,1,19,1,9,3,117,True,False,False,True,False,False,18,False,0,6,6,6,13,0,0,6,11,6,14,0,10,1,1,Graduate
591,1,1,1,9500,1,1,133,1,3,19,2,8,126,False,False,False,True,False,False,19,False,0,7,12,4,12,0,0,7,11,5,11,0,16,0,0,Enrolled
592,1,44,1,9670,1,39,110,1,37,1,9,4,110,False,False,False,True,False,True,20,False,2,6,9,6,12,0,2,6,7,6,13,0,11,0,2,Graduate
593,1,17,1,9670,1,1,155,1,1,19,4,8,134,True,False,False,True,False,False,20,False,0,6,8,5,13,0,0,6,10,4,13,0,12,3,-1,Enrolled
594,1,17,1,9003,1,1,119,1,37,37,4,6,113,False,False,True,True,False,False,20,False,0,6,8,6,13,0,0,6,8,5,14,0,11,0,2,Enrolled
595,1,39,1,9991,0,3,120,1,37,37,9,9,141,False,False,False,True,False,False,29,False,10,15,15,11,11,0,9,13,16,11,11,0,10,1,1,Dropout
596,1,17,1,9853,1,1,133,1,38,12,7,0,111,False,False,False,False,False,True,20,False,0,6,10,4,12,0,0,6,14,3,10,0,7,2,0,Dropout
597,4,39,1,9853,1,1,143,1,37,1,9,10,140,False,False,True,False,False,False,31,False,0,7,8,6,12,0,0,7,9,5,12,0,8,1,3,Dropout
598,1,17,1,9670,1,1,149,1,19,37,7,4,134,False,True,False,True,False,False,20,False,0,6,7,6,12,0,0,6,9,6,13,0,10,1,1,Graduate
599,1,17,1,9003,1,1,133,1,38,37,9,9,125,True,False,False,True,False,False,21,False,12,18,22,18,11,1,11,13,13,13,11,0,15,2,-4,Graduate
600,1,7,1,9130,1,3,140,1,19,38,9,9,140,True,False,False,True,False,False,23,False,0,6,0,0,0,0,0,6,0,0,0,0,12,0,1,Dropout
601,1,17,5,9070,1,1,122,1,19,38,5,7,119,False,False,True,False,False,False,21,False,0,6,6,4,13,0,0,6,8,4,11,0,10,1,1,Dropout
602,1,7,1,9500,1,40,170,1,1,1,9,4,170,False,False,False,True,False,False,24,False,4,7,7,7,16,0,3,8,9,8,15,0,16,0,0,Graduate
603,1,39,1,8014,0,1,120,1,1,1,4,4,150,False,False,False,True,False,False,27,False,0,6,6,6,12,0,1,6,6,6,12,0,15,2,-4,Graduate
604,1,1,1,9500,1,1,143,1,1,37,3,8,128,False,False,False,True,False,True,18,False,0,7,9,7,13,0,0,8,8,8,15,0,13,0,0,Graduate
605,1,1,3,171,1,1,115,1,9,1,6,6,108,True,False,False,False,False,False,21,False,0,0,0,0,0,0,0,0,0,0,0,0,9,0,-3,Dropout
606,1,17,1,9130,1,1,123,1,19,3,3,2,121,True,False,True,True,False,True,19,False,0,5,7,0,0,0,0,5,5,0,0,0,7,2,0,Dropout
607,1,1,6,9500,1,1,131,1,38,19,7,7,125,True,False,False,True,False,True,19,False,0,8,8,7,12,0,0,8,8,7,12,0,10,1,1,Graduate
608,1,17,1,9085,1,1,127,1,19,38,194,193,117,False,False,False,True,False,False,18,False,0,6,0,0,0,0,0,6,0,0,0,0,12,0,1,Dropout
609,1,43,3,9500,1,1,126,1,38,37,6,5,124,True,False,False,True,False,True,18,False,0,7,8,5,11,0,0,7,8,5,11,0,7,2,0,Enrolled
610,1,1,2,9853,1,1,112,1,37,37,191,182,106,True,False,True,True,False,True,20,False,0,7,7,7,13,0,0,7,8,7,12,0,8,1,3,Graduate
611,2,1,1,8014,0,1,150,1,1,37,4,7,139,True,False,False,True,False,False,24,False,0,6,9,5,13,0,0,6,6,6,14,0,9,0,-3,Graduate
612,1,1,1,9070,1,1,116,1,1,1,1,1,110,True,False,False,True,False,False,20,False,0,6,6,6,12,0,0,6,10,6,11,0,12,0,1,Graduate
613,1,17,3,9147,1,1,118,1,1,19,5,7,118,False,False,False,True,False,False,20,False,0,5,11,4,11,0,0,5,7,5,13,0,12,0,1,Enrolled
614,1,1,1,9500,1,1,130,1,19,37,9,9,117,True,False,False,True,False,True,19,False,0,8,8,7,12,0,0,8,8,7,12,0,12,3,-1,Graduate
615,1,1,6,9500,1,1,144,1,1,37,9,9,127,True,False,False,True,False,True,18,False,0,8,8,7,13,0,0,8,8,7,13,0,12,3,-1,Graduate
616,1,17,2,9238,1,3,105,1,37,37,7,8,129,True,False,False,True,False,True,20,False,0,6,6,6,12,0,0,6,6,6,10,0,9,0,-3,Graduate
617,1,17,1,9500,1,1,143,1,37,37,9,8,130,True,False,False,True,False,False,20,False,0,7,8,7,12,0,0,8,10,8,13,0,16,0,0,Graduate
618,1,17,2,9500,1,1,137,1,19,37,4,7,126,True,False,False,True,False,True,19,False,0,7,9,6,12,0,0,8,9,8,13,0,11,0,2,Graduate
619,1,44,1,9085,1,39,140,1,3,1,2,3,140,True,False,False,True,False,False,19,False,0,6,10,5,12,0,0,6,19,4,11,0,12,0,1,Enrolled
620,1,1,1,9773,1,1,133,1,3,19,4,5,105,True,False,False,True,False,False,20,False,0,6,6,6,13,0,0,6,6,6,12,0,12,3,-1,Graduate
621,1,17,2,9147,1,1,116,1,1,38,4,3,114,True,False,False,True,False,False,19,False,0,5,15,2,10,0,0,5,11,2,10,0,13,0,0,Dropout
622,1,17,5,9853,1,1,117,1,38,38,9,7,114,True,False,False,True,False,False,19,False,0,6,11,4,13,0,0,6,10,4,10,0,9,0,-3,Dropout
623,1,17,1,9500,1,1,137,1,38,37,7,5,131,True,False,False,True,False,True,18,False,0,8,8,8,13,0,0,8,8,8,13,0,9,0,-3,Graduate
624,1,17,4,9070,1,1,116,1,38,37,9,9,109,False,False,False,True,False,True,23,False,0,6,6,6,13,0,0,6,8,3,12,0,11,0,2,Dropout
625,1,1,1,9853,1,1,133,1,19,19,9,8,132,True,False,False,True,False,False,21,False,0,6,8,5,12,0,0,6,9,5,10,0,12,3,-1,Dropout
626,1,44,1,8014,0,39,130,1,37,38,6,6,130,True,False,False,True,False,False,23,False,5,9,10,9,10,0,3,8,10,6,11,0,11,0,2,Graduate
627,1,1,3,9500,1,1,106,1,19,37,9,7,109,True,False,False,True,False,False,19,False,0,7,8,7,13,0,0,8,9,8,13,0,13,0,0,Graduate
628,1,17,2,9773,1,1,125,1,1,38,5,6,115,True,False,False,True,False,False,18,False,0,6,6,6,13,0,0,6,6,6,14,0,12,0,1,Graduate
629,1,1,1,9773,1,1,134,1,19,37,9,9,131,True,True,False,True,False,False,19,False,0,6,10,5,11,0,0,6,10,5,12,0,10,1,1,Graduate
630,1,39,1,9500,1,1,133,1,19,37,9,9,120,False,False,False,True,False,True,25,False,0,8,8,7,12,0,0,8,8,7,12,0,12,3,-1,Graduate
631,1,1,2,9853,1,1,117,1,1,38,4,9,109,True,False,False,True,False,False,19,False,0,6,9,5,12,0,0,6,10,4,13,0,9,0,-3,Enrolled
632,1,1,1,9500,1,1,136,1,1,19,5,7,136,False,False,False,True,False,True,19,False,0,7,8,7,12,0,0,8,8,8,15,0,13,0,0,Graduate
633,1,39,1,9556,1,1,120,1,38,38,191,193,120,False,False,True,True,False,True,24,False,0,7,13,7,11,0,0,8,13,7,11,0,12,3,-1,Graduate
634,1,1,1,9670,1,1,135,1,37,37,9,7,132,True,False,False,True,False,True,18,False,0,6,7,6,13,0,0,6,9,5,14,0,8,1,3,Graduate
635,1,17,5,9238,1,1,122,1,37,37,7,5,112,True,False,False,True,False,True,19,False,0,6,8,6,12,0,0,6,7,6,12,0,16,0,0,Graduate
636,1,1,5,9500,1,1,147,1,37,37,9,9,134,False,False,False,True,False,True,18,False,0,8,12,7,12,0,0,8,12,7,12,0,12,3,-1,Graduate
637,1,39,1,9991,0,1,120,1,38,1,9,4,123,False,False,False,True,False,False,27,False,0,5,9,3,10,0,0,5,7,4,11,0,10,1,1,Enrolled
638,1,17,3,9238,1,1,121,1,1,1,4,5,117,False,False,False,True,False,False,19,False,0,6,11,5,11,0,0,6,13,5,11,0,15,2,-4,Graduate
639,1,18,1,9773,1,1,135,1,1,1,3,3,129,False,False,False,True,False,True,18,False,0,6,6,6,12,0,0,6,6,6,11,0,12,3,-1,Dropout
640,2,39,1,9670,1,1,130,1,37,37,9,0,158,False,False,True,False,False,False,34,False,0,6,7,4,13,0,0,6,6,0,0,6,12,3,-1,Dropout
641,1,1,6,9147,1,1,128,1,37,37,9,9,116,False,False,False,True,False,False,18,False,0,5,9,3,11,0,0,5,15,2,11,0,7,2,0,Enrolled
642,1,1,1,9147,1,1,129,1,37,38,4,9,121,True,False,False,True,False,False,18,False,0,5,8,2,10,0,0,5,7,3,12,0,7,2,0,Enrolled
643,1,1,3,9500,1,1,143,1,37,38,7,7,133,True,False,False,True,False,False,18,False,0,8,8,8,14,0,0,8,8,8,14,0,9,0,-3,Enrolled
644,1,1,2,9773,1,1,108,1,38,38,7,7,115,True,False,True,False,False,False,20,False,0,6,0,0,0,0,0,6,0,0,0,0,8,1,3,Dropout
645,1,1,1,9147,1,1,130,1,19,37,9,9,131,True,False,False,True,False,True,19,False,0,5,8,2,10,0,0,5,11,3,13,0,7,2,0,Enrolled
646,1,1,1,9238,1,1,135,1,37,1,3,5,121,False,False,False,True,False,False,21,False,0,6,11,5,11,0,0,6,15,1,10,0,7,2,0,Enrolled
647,2,39,1,9991,0,3,140,1,19,19,9,7,152,False,False,False,True,False,False,26,False,0,5,5,5,12,0,0,5,6,5,14,0,10,1,1,Graduate
648,1,43,2,9556,1,1,120,1,1,19,4,3,110,False,False,False,True,False,False,27,False,0,7,9,7,12,0,1,8,10,8,13,0,10,1,1,Graduate
649,1,1,1,9670,1,1,117,1,1,38,5,1,113,True,False,False,True,False,False,20,False,0,5,6,4,11,0,0,5,5,4,10,0,9,0,-3,Graduate
650,1,17,1,9238,1,1,151,1,19,1,5,0,144,True,False,False,True,False,False,18,False,0,6,8,6,15,0,0,6,7,6,16,0,16,0,0,Graduate
651,1,53,1,9085,1,42,140,1,1,1,5,5,143,True,False,False,False,False,False,23,False,7,12,19,9,13,0,4,9,15,6,13,0,8,1,3,Enrolled
652,1,39,1,9500,1,19,133,1,1,5,4,3,100,False,False,False,True,False,False,24,False,0,8,11,7,12,0,0,8,11,7,12,0,12,3,-1,Graduate
653,1,44,1,9238,1,39,130,1,38,38,6,9,126,True,False,False,True,False,True,19,False,3,6,7,5,12,0,2,6,6,6,11,0,13,0,0,Graduate
654,1,1,1,9773,1,1,125,1,19,38,3,5,115,False,False,False,True,False,False,19,False,0,6,13,4,11,0,0,6,10,4,11,0,10,1,1,Graduate
655,1,1,4,9238,1,1,125,1,19,38,9,6,114,True,False,True,True,False,True,19,False,0,6,9,5,11,0,0,6,9,3,10,0,8,1,3,Enrolled
656,1,1,1,9238,1,1,135,1,37,19,5,10,121,False,False,True,True,False,False,18,False,0,6,10,5,10,0,0,6,14,2,10,0,7,2,0,Enrolled
657,1,51,1,8014,0,1,121,1,1,38,5,7,112,False,False,False,True,False,False,22,False,14,16,16,13,10,0,13,13,13,11,11,0,16,0,0,Graduate
658,1,43,1,9070,1,1,141,1,1,19,5,10,127,False,False,False,True,False,False,20,False,0,6,6,5,12,0,0,6,9,5,12,0,12,3,-1,Graduate
659,1,39,1,9003,1,1,130,1,19,19,9,9,120,False,False,False,True,False,False,25,False,0,6,6,0,0,0,0,6,6,0,0,0,11,0,2,Dropout
660,1,44,1,9003,1,39,180,1,1,3,4,2,180,False,False,False,True,False,False,21,False,0,6,6,6,15,0,0,6,8,6,15,0,15,2,-4,Graduate
661,1,1,1,9500,1,1,117,1,19,19,194,193,117,True,False,False,True,False,False,19,False,0,7,12,5,11,0,0,7,9,6,11,0,11,0,2,Enrolled
662,1,17,4,9773,1,1,127,1,1,19,4,1,115,True,False,False,True,False,False,18,False,0,6,7,6,12,0,0,6,6,6,13,0,13,0,0,Graduate
663,1,1,3,9670,1,1,126,1,37,37,0,0,136,True,False,False,True,False,False,18,False,0,5,7,3,12,0,0,5,7,4,13,1,7,2,0,Graduate
664,1,17,3,9500,1,1,143,1,3,3,9,7,129,True,False,False,True,True,False,19,False,0,7,8,7,13,0,0,8,9,8,14,0,13,0,0,Graduate
665,1,1,1,9085,1,1,144,13,3,3,6,6,137,True,False,False,True,False,True,19,True,0,5,6,5,15,0,0,5,5,5,16,0,10,1,1,Graduate
666,1,17,2,9773,1,1,126,1,37,38,5,5,129,True,False,True,False,False,False,18,False,0,6,9,5,12,0,0,6,9,4,11,0,10,1,1,Dropout
667,1,51,1,9238,1,39,140,1,38,38,5,7,129,True,False,False,True,False,True,20,False,6,11,11,11,12,0,6,11,11,11,13,0,12,0,1,Graduate
668,1,17,5,9500,1,1,148,1,1,19,4,8,130,True,False,False,True,False,False,19,False,0,7,0,0,0,0,0,8,0,0,0,0,12,0,1,Dropout
669,1,42,1,9500,1,1,100,1,19,37,5,7,134,True,False,False,True,False,False,28,False,12,17,21,17,13,0,11,17,19,17,13,0,16,0,0,Graduate
670,1,1,1,9238,1,1,151,1,37,1,9,9,138,True,False,False,True,False,True,20,False,0,6,8,6,14,0,0,6,8,6,11,0,12,3,-1,Graduate
671,1,42,1,8014,0,1,120,1,37,38,90,7,120,True,False,False,True,False,False,30,False,9,11,19,9,13,1,5,7,7,7,14,0,7,2,0,Dropout
672,1,1,4,9500,1,1,135,1,1,19,9,7,123,True,False,False,True,False,True,19,False,0,7,8,7,12,0,0,8,10,8,11,0,12,0,1,Graduate
673,1,1,2,9070,1,1,121,1,19,19,3,3,116,True,False,False,True,False,False,22,False,0,6,7,6,11,0,0,6,7,5,13,0,12,3,-1,Graduate
674,1,1,1,9254,1,1,116,1,38,38,5,8,110,True,False,False,True,False,False,18,False,0,6,8,6,12,0,0,6,6,6,13,0,11,0,2,Graduate
675,1,17,1,9853,1,1,147,1,37,37,9,9,142,True,False,False,True,False,False,23,False,0,6,11,2,10,0,0,6,15,2,11,0,7,2,0,Dropout
676,1,17,4,9070,1,1,160,1,1,19,5,7,155,True,False,False,True,False,False,18,False,0,6,6,6,14,0,0,6,6,6,15,0,11,0,2,Graduate
677,1,1,1,9853,1,1,133,1,37,19,7,7,126,True,False,False,True,False,False,18,False,0,6,9,5,11,0,0,6,6,4,12,0,15,2,-4,Enrolled
678,2,39,1,9773,1,19,100,1,37,37,0,0,163,False,False,True,False,True,False,50,False,0,6,7,1,15,0,0,5,12,0,0,0,10,1,1,Dropout
679,1,1,1,171,1,1,151,41,3,3,2,5,161,True,False,False,True,False,True,19,True,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,Graduate
680,1,17,2,9254,1,1,124,41,19,38,9,9,123,True,False,False,True,False,False,22,True,0,6,7,6,10,0,0,6,6,6,10,0,13,0,0,Graduate
681,1,44,1,9238,1,39,140,41,1,1,4,6,137,False,False,True,True,False,True,23,True,3,6,7,6,13,0,2,6,6,6,14,0,12,0,1,Graduate
682,1,18,4,9085,1,1,170,1,1,1,4,5,166,False,False,True,False,False,True,20,False,2,5,8,5,14,1,0,5,6,5,14,0,12,3,-1,Dropout
683,4,39,1,9238,1,19,133,1,37,37,9,10,103,False,False,False,False,False,False,44,False,0,6,0,0,0,0,0,6,0,0,0,0,13,0,0,Dropout
684,4,39,1,9003,1,19,133,1,37,37,9,9,110,False,False,False,True,True,False,49,False,6,12,17,7,12,0,3,12,19,9,11,0,15,2,-4,Graduate
685,2,43,1,9991,0,1,100,1,37,37,9,9,128,False,False,False,True,True,False,46,False,6,10,13,9,12,0,4,10,12,10,12,0,7,2,0,Graduate
686,1,39,1,9085,1,39,120,1,37,37,1,9,137,True,False,False,False,True,False,41,False,3,3,3,3,12,0,2,2,2,2,11,0,12,0,1,Dropout
687,1,17,3,9500,1,1,133,1,38,19,9,8,128,True,False,False,True,True,False,18,False,0,7,8,7,11,0,0,8,9,8,12,0,13,0,0,Graduate
688,3,39,1,9991,0,1,120,1,37,1,9,2,170,False,False,False,True,True,False,43,False,0,5,5,5,11,0,0,5,6,5,14,0,9,0,-3,Graduate
689,4,39,2,9147,1,19,133,1,37,37,9,7,116,False,False,True,False,True,False,70,False,0,5,5,0,0,0,0,5,9,0,0,0,10,1,1,Dropout
690,4,39,1,9130,1,19,133,1,37,38,9,4,100,False,False,False,True,True,False,48,False,0,6,0,0,0,0,0,6,0,0,0,0,15,2,-4,Dropout
691,2,43,1,9003,1,1,133,1,37,37,9,7,136,False,False,False,True,True,False,41,False,18,19,19,19,12,0,12,13,13,13,12,0,15,2,-4,Graduate
692,1,1,1,9254,1,1,140,1,19,19,9,3,130,False,False,False,True,True,False,21,False,0,6,8,6,12,0,0,6,10,4,13,0,12,3,-1,Enrolled
693,1,39,1,33,1,1,100,41,38,37,9,8,100,False,False,True,False,True,False,35,True,0,7,18,3,11,0,0,7,7,0,0,0,16,0,0,Dropout
694,2,39,1,9130,1,19,133,1,2,1,2,9,157,True,False,False,True,True,False,44,False,1,5,13,4,14,3,1,5,9,4,15,2,10,1,1,Graduate
695,1,1,1,9147,1,1,143,1,3,1,5,5,152,True,False,True,True,True,False,18,False,0,5,15,4,13,0,0,5,6,2,13,0,13,0,0,Dropout
696,2,1,1,8014,0,1,165,1,37,37,0,0,162,True,False,False,True,True,False,45,False,0,6,7,6,13,0,0,6,6,6,13,0,7,2,0,Graduate
697,1,1,1,9254,1,1,154,1,3,1,2,1,137,False,False,False,True,True,False,20,False,0,6,12,3,10,0,0,6,9,5,10,0,15,2,-4,Enrolled
698,1,44,1,9003,1,39,140,1,1,38,9,1,140,True,False,False,True,True,False,22,False,0,6,12,5,12,0,0,6,11,6,11,0,12,0,1,Graduate
699,1,43,1,9119,1,1,140,1,37,38,5,7,146,False,False,False,True,True,False,39,False,0,5,10,3,17,0,0,5,11,1,17,0,13,0,0,Dropout
700,1,44,1,9085,1,39,130,1,2,2,6,6,130,False,False,False,False,True,False,20,False,2,6,10,5,13,0,1,6,21,3,12,0,12,0,1,Enrolled
701,2,39,1,9147,1,19,133,1,37,19,9,3,128,False,False,False,True,True,False,49,False,0,5,9,3,14,0,0,5,8,3,13,0,8,1,3,Dropout
702,1,7,1,9556,1,4,190,1,5,5,2,2,190,True,False,False,True,True,False,43,False,4,4,4,4,13,0,1,1,1,1,12,0,11,0,2,Dropout
703,2,39,1,9991,0,1,120,1,37,37,9,9,133,True,False,False,True,True,False,32,False,0,5,5,0,0,0,0,5,5,0,0,0,7,2,0,Dropout
704,1,39,1,9238,1,12,100,1,37,37,9,9,124,False,False,False,True,True,False,47,False,3,9,9,9,13,0,3,7,7,7,14,0,10,1,1,Graduate
705,5,39,1,9991,0,1,120,1,37,37,9,9,138,False,False,False,True,True,True,37,False,0,5,8,5,13,0,0,5,11,4,13,2,16,0,0,Dropout
706,2,39,1,8014,0,1,133,1,19,1,4,8,144,False,False,False,True,True,False,41,False,6,10,10,10,12,0,3,7,7,7,12,0,10,1,1,Graduate
707,2,39,1,9003,1,1,150,1,37,37,9,6,140,False,False,False,True,True,False,60,False,17,18,18,18,14,0,11,13,13,13,14,0,15,2,-4,Graduate
708,2,39,1,9254,1,1,120,1,1,19,9,9,148,False,False,False,True,True,False,47,False,6,11,11,11,14,0,6,9,9,9,15,0,10,1,1,Graduate
