Marital status,Application mode,Application order,Course,Daytime/evening attendance\t,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17,1,9238,1,1,145.0,1,1,40,9,2,129.6,False,False,False,True,False,True,19,False,0.0,6.0,7.0,6.0,11.333333333333334,0.0,0.0,6.0,7.0,6.0,12.428571428571429,0.0,11.1,0.6,2.02,Graduate
1,17,3,9238,1,1,118.0,1,3,1,2,5,110.0,True,False,False,True,False,False,18,False,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,6.0,5.0,13.6,0.0,8.9,1.4,3.51,Graduate
1,1,3,9773,1,1,121.0,1,19,19,3,3,116.1,False,False,False,True,False,True,18,False,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,12.4,0.5,1.79,Graduate
1,1,3,9773,1,1,135.0,1,38,38,5,8,133.3,True,False,False,True,False,True,18,False,0.0,6.0,6.0,6.0,14.833333333333334,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,8.9,1.4,3.51,Graduate
1,44,1,9070,1,1,140.0,1,1,1,9,8,144.3,True,False,False,True,False,False,19,False,2.0,7.0,7.0,7.0,13.0,0.0,5.0,9.0,9.0,9.0,13.22222222222222,0.0,12.4,0.5,1.79,Graduate
1,18,3,9500,1,1,145.0,1,1,1,4,8,133.6,True,False,False,True,False,False,18,False,0.0,7.0,8.0,7.0,13.087142857142856,0.0,0.0,8.0,8.0,8.0,12.95,0.0,11.1,0.6,2.02,Graduate
1,1,1,9130,1,1,133.0,1,1,37,9,9,123.2,True,False,False,True,False,True,19,False,0.0,6.0,8.0,6.0,13.333333333333334,0.0,0.0,6.0,7.0,6.0,13.666666666666666,0.0,8.9,1.4,3.51,Graduate
1,1,1,9853,1,1,127.0,1,3,1,3,7,137.2,True,False,False,True,False,False,18,False,0.0,6.0,7.0,6.0,12.166666666666666,0.0,0.0,6.0,10.0,4.0,12.75,0.0,10.8,1.4,1.74,Enrolled
1,53,1,9070,1,42,130.0,1,40,19,3,5,130.0,True,False,False,False,False,True,22,False,0.0,6.0,8.0,6.0,11.0,0.0,0.0,6.0,10.0,4.0,12.0,0.0,8.9,1.4,3.51,Enrolled
1,1,2,9238,1,1,117.0,1,19,1,9,8,110.0,True,False,True,False,False,False,18,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
1,17,4,9147,1,1,125.0,1,19,19,5,5,118.0,True,False,False,True,False,False,19,False,0.0,5.0,7.0,5.0,13.6,0.0,0.0,5.0,6.0,5.0,12.2,0.0,8.9,1.4,3.51,Graduate
1,1,1,9773,1,1,141.0,1,38,38,9,9,128.4,True,False,False,True,False,False,18,False,0.0,6.0,6.0,6.0,15.5,0.0,0.0,6.0,6.0,6.0,14.0,0.0,11.1,0.6,2.02,Graduate
1,1,3,9853,1,1,122.0,1,1,3,5,3,113.6,False,False,False,True,False,False,19,False,0.0,7.0,7.0,7.0,13.857142857142858,0.0,0.0,7.0,7.0,7.0,14.285714285714286,0.0,11.1,0.6,2.02,Graduate
1,17,2,9147,1,1,118.0,1,19,1,9,3,113.5,True,False,True,True,False,False,20,False,0.0,5.0,10.0,2.0,11.5,0.0,0.0,5.0,8.0,3.0,10.0,0.0,11.1,0.6,2.02,Enrolled
1,17,3,9070,1,1,142.0,1,1,38,3,5,146.9,True,False,False,True,False,True,18,False,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,16.2,0.3,-0.92,Graduate
1,1,1,9130,1,1,143.0,1,3,3,2,10,141.3,False,False,True,False,False,False,23,False,0.0,6.0,10.0,6.0,14.0,0.0,0.0,6.0,11.0,4.0,13.0,0.0,11.1,0.6,2.02,Enrolled
1,1,4,9773,1,1,143.0,1,1,3,4,7,129.7,True,False,False,True,False,False,20,False,0.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,Dropout
1,1,5,9070,1,1,123.0,1,3,1,9,3,121.3,True,False,False,True,False,False,20,False,0.0,6.0,6.0,6.0,11.166666666666666,0.0,0.0,6.0,9.0,6.0,11.5,0.0,12.4,0.5,1.79,Enrolled
1,1,1,9238,1,1,115.0,1,1,1,9,4,109.1,True,False,True,False,False,True,22,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
1,17,2,9853,1,1,112.0,1,19,38,5,7,107.1,True,False,False,True,False,True,18,False,0.0,7.0,8.0,7.0,12.142857142857142,0.0,0.0,7.0,9.0,6.0,13.666666666666666,0.0,11.1,0.6,2.02,Graduate
1,17,1,9500,1,1,135.0,1,19,38,9,9,129.2,False,False,False,True,False,True,18,False,0.0,7.0,7.0,7.0,14.145714285714286,0.0,0.0,8.0,9.0,8.0,13.627777777777778,0.0,11.1,0.6,2.02,Graduate
1,1,1,9500,1,1,162.0,1,3,4,3,3,154.1,False,False,False,True,False,False,18,False,0.0,7.0,7.0,7.0,14.45,0.0,0.0,8.0,9.0,8.0,14.144444444444444,0.0,11.1,0.6,2.02,Graduate
1,1,1,9853,1,1,143.0,1,19,3,4,4,147.2,False,False,False,True,False,False,18,False,0.0,7.0,7.0,7.0,15.714285714285714,0.0,0.0,7.0,7.0,7.0,15.0,0.0,11.1,0.6,2.02,Graduate
1,51,1,9147,1,1,130.0,1,1,1,4,4,120.0,False,False,False,True,False,False,21,False,0.0,5.0,9.0,5.0,12.8,0.0,0.0,5.0,11.0,3.0,12.666666666666666,0.0,11.1,0.6,2.02,Enrolled
1,17,1,9070,1,1,136.0,1,1,37,4,5,130.8,False,False,False,True,False,False,20,False,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,8.0,6.0,11.5,0.0,10.8,1.4,1.74,Enrolled
1,16,1,9070,1,1,125.0,1,1,1,4,4,120.8,True,False,False,True,False,False,18,False,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,12.4,0.5,1.79,Graduate
1,17,2,9500,1,1,132.0,1,19,37,3,5,125.4,True,False,False,False,False,True,20,False,0.0,7.0,7.0,7.0,13.462857142857144,0.0,0.0,8.0,10.0,7.0,13.164285714285716,0.0,11.1,0.6,2.02,Enrolled
1,1,1,8014,0,1,123.0,1,34,37,9,90,121.3,True,False,False,True,False,False,25,False,0.0,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,7.6,2.6,0.32,Graduate
1,1,1,9147,1,1,142.0,1,19,19,9,9,127.0,True,False,False,True,False,True,18,False,0.0,5.0,10.0,5.0,12.0,0.0,0.0,5.0,8.0,4.0,11.6,0.0,13.9,-0.3,0.79,Graduate
1,1,3,171,1,1,147.0,1,12,19,9,3,151.6,True,False,False,True,False,False,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,Graduate
1,1,1,9085,1,1,140.0,6,1,19,4,7,131.6,True,False,False,True,False,False,20,True,0.0,7.0,9.0,6.0,14.714285714285714,0.0,1.0,7.0,16.0,6.0,13.2,0.0,12.4,0.5,1.79,Enrolled
1,1,2,9238,1,1,133.1,1,19,19,9,9,106.0,True,False,False,True,False,True,20,False,0.0,6.0,7.0,6.0,12.571428571428571,0.0,0.0,6.0,7.0,6.0,13.285714285714286,0.0,12.4,0.5,1.79,Graduate
1,18,4,9773,1,1,114.0,1,1,1,9,9,111.6,True,False,False,True,False,True,21,False,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,11.5,0.0,11.1,0.6,2.02,Graduate
1,17,3,9670,1,1,125.0,1,1,3,4,3,117.3,True,False,False,True,False,False,18,False,0.0,6.0,8.0,6.0,14.0,0.0,0.0,6.0,9.0,5.0,14.0,0.0,8.9,1.4,3.51,Graduate
1,17,1,9853,1,1,127.0,1,1,1,5,7,121.4,True,False,False,True,False,False,18,False,0.0,7.0,8.0,7.0,11.571428571428571,0.0,0.0,7.0,9.0,6.0,13.166666666666666,0.0,11.1,0.6,2.02,Dropout
1,1,3,9070,1,1,132.0,1,1,3,9,7,126.1,True,False,False,True,False,True,18,False,0.0,6.0,6.0,6.0,15.833333333333334,0.0,0.0,6.0,6.0,6.0,15.333333333333334,0.0,11.1,0.6,2.02,Graduate
1,1,4,9500,1,1,148.0,1,19,19,4,5,137.0,True,False,False,True,False,False,18,False,0.0,8.0,8.0,8.0,14.25,0.0,0.0,8.0,8.0,8.0,14.25,0.0,9.4,-0.8,-3.12,Graduate
1,43,1,9670,1,1,139.0,1,3,19,3,5,120.8,False,False,False,True,False,False,19,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
1,17,1,9254,1,1,136.0,1,39,3,3,3,128.7,True,False,False,True,False,False,20,False,0.0,6.0,8.0,6.0,11.666666666666666,0.0,0.0,6.0,10.0,6.0,11.0,0.0,13.9,-0.3,0.79,Dropout
1,39,1,9238,1,9,133.1,1,34,34,0,0,118.0,False,False,False,True,False,False,47,False,0.0,6.0,12.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
1,43,1,9130,1,1,120.0,6,1,3,9,2,120.0,False,False,True,True,False,False,21,True,2.0,5.0,9.0,5.0,13.2,2.0,0.0,5.0,7.0,2.0,12.5,2.0,10.8,1.4,1.74,Enrolled
2,39,1,9130,1,1,130.0,1,37,37,9,6,160.0,False,False,False,True,True,False,31,False,1.0,6.0,11.0,2.0,12.0,1.0,1.0,6.0,12.0,1.0,10.0,1.0,16.2,0.3,-0.92,Dropout
2,39,1,9119,1,1,110.0,1,37,37,90,5,150.0,True,False,False,True,True,False,46,False,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
1,1,3,9119,1,1,133.0,1,3,1,3,4,121.8,True,False,False,True,True,False,18,False,0.0,5.0,9.0,4.0,12.0,0.0,0.0,5.0,10.0,2.0,11.0,0.0,8.9,1.4,3.51,Enrolled
1,17,3,9119,1,1,138.0,1,3,3,3,4,125.4,True,True,False,True,True,False,19,False,0.0,5.0,10.0,3.0,13.333333333333334,0.0,0.0,5.0,9.0,4.0,10.75,0.0,8.9,1.4,3.51,Dropout
1,51,1,9556,1,1,131.0,1,1,37,152,193,126.6,True,False,False,True,True,False,23,False,0.0,7.0,11.0,5.0,12.414285714285713,0.0,0.0,7.0,13.0,2.0,13.5,0.0,8.9,1.4,3.51,Enrolled
1,44,1,9130,1,39,150.0,1,3,1,2,8,150.0,False,False,False,False,True,False,22,False,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
1,1,1,9147,1,1,125.0,1,38,1,3,10,114.5,True,False,False,True,True,False,19,False,0.0,5.0,5.0,5.0,13.8,0.0,0.0,5.0,7.0,5.0,12.4,0.0,9.4,-0.8,-3.12,Graduate
1,1,1,9147,1,1,108.0,41,3,3,9,9,107.0,False,False,True,False,False,False,19,True,0.0,5.0,14.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,8.9,1.4,3.51,Dropout
1,17,1,9147,1,1,116.0,1,3,1,3,4,115.7,False,False,False,False,True,False,22,False,0.0,5.0,10.0,4.0,11.5,0.0,0.0,5.0,11.0,4.0,14.0,0.0,8.9,1.4,3.51,Enrolled
1,39,1,9130,1,1,133.1,1,3,34,3,0,120.0,False,False,True,False,True,False,29,False,0.0,5.0,11.0,0.0,0.0,4.0,0.0,5.0,6.0,0.0,0.0,1.0,9.4,-0.8,-3.12,Dropout
1,1,3,9500,1,1,147.0,1,37,38,9,5,134.8,True,False,False,True,False,False,18,False,0.0,7.0,7.0,6.0,14.016666666666666,0.0,0.0,7.0,7.0,6.0,14.016666666666666,0.0,7.6,2.6,0.32,Graduate
1,1,1,9238,1,1,143.0,1,38,34,9,9,133.6,True,False,False,True,False,False,18,False,0.0,6.0,9.0,5.0,11.4,0.0,0.0,6.0,8.0,5.0,10.8,0.0,9.4,-0.8,-3.12,Graduate
1,1,1,171,1,1,115.0,1,37,37,9,8,129.0,True,False,True,False,False,True,23,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
2,39,1,9991,0,1,160.0,1,1,1,194,131,128.4,False,False,False,True,False,False,34,False,0.0,5.0,12.0,5.0,10.4,0.0,0.0,5.0,11.0,5.0,12.0,0.0,12.4,0.5,1.79,Graduate
1,17,1,9147,1,1,118.0,1,19,19,9,9,122.2,False,False,False,True,False,False,19,False,0.0,5.0,11.0,3.0,10.666666666666666,0.0,0.0,5.0,9.0,4.0,10.25,0.0,11.1,0.6,2.02,Graduate
1,1,1,9085,1,1,122.0,1,1,1,2,5,113.3,True,False,False,True,False,False,18,False,0.0,5.0,9.0,4.0,14.25,0.0,0.0,5.0,8.0,5.0,12.714285714285714,0.0,10.8,1.4,1.74,Enrolled
1,17,6,9500,1,1,143.0,1,1,19,4,4,129.9,False,False,False,True,False,True,20,False,3.0,7.0,7.0,7.0,13.914285714285713,0.0,5.0,8.0,8.0,8.0,14.10625,0.0,11.1,0.6,2.02,Graduate
1,1,6,9500,1,1,133.0,1,3,3,1,1,126.2,True,False,False,True,False,False,19,False,0.0,7.0,9.0,7.0,13.761111111111113,0.0,0.0,8.0,11.0,7.0,12.82375,0.0,15.5,2.8,-4.06,Graduate
1,5,2,9853,1,1,122.0,1,19,19,4,5,112.6,True,False,False,True,False,False,22,False,0.0,6.0,10.0,5.0,12.6,0.0,0.0,6.0,9.0,4.0,11.25,0.0,12.7,3.7,-1.7,Enrolled
1,1,1,9238,1,1,164.0,1,19,19,9,9,149.0,True,False,False,True,False,True,23,False,0.0,6.0,7.0,6.0,13.857142857142858,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,10.8,1.4,1.74,Graduate
2,39,1,9500,1,1,133.1,1,1,19,9,9,120.0,False,False,False,True,True,True,34,False,0.0,8.0,8.0,7.0,13.842857142857143,0.0,0.0,8.0,8.0,7.0,13.842857142857143,0.0,12.7,3.7,-1.7,Graduate
1,17,4,9119,1,1,127.0,1,19,19,5,5,120.4,True,False,True,False,True,False,18,False,0.0,5.0,12.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Enrolled
1,1,3,9773,1,1,140.0,1,1,39,4,1,128.1,True,True,False,True,True,False,21,False,0.0,6.0,6.0,5.0,11.8,0.0,0.0,6.0,9.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
1,1,1,9238,1,1,127.0,1,1,19,4,3,141.7,True,False,False,True,True,False,22,False,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,10.8,1.4,1.74,Dropout
1,39,1,9003,1,12,133.1,1,37,1,9,10,130.0,False,False,False,True,True,False,28,False,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
1,5,4,9119,1,1,115.0,1,19,37,4,6,113.3,True,False,False,True,True,False,23,False,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
1,1,1,9773,1,1,108.0,1,34,38,0,3,105.9,False,False,False,True,True,False,20,False,0.0,6.0,11.0,4.0,10.75,0.0,0.0,6.0,13.0,2.0,10.0,0.0,7.6,2.6,0.32,Dropout
1,18,2,9119,1,1,136.0,1,1,2,5,4,122.7,True,False,False,True,True,False,18,False,0.0,5.0,7.0,5.0,12.6,0.0,0.0,5.0,9.0,3.0,13.25,0.0,13.9,-0.3,0.79,Dropout
1,39,2,9147,1,12,133.1,1,19,38,9,9,120.0,True,False,True,False,True,False,28,False,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1,44,1,9070,1,39,120.0,1,1,19,5,8,119.8,False,False,False,True,True,False,21,False,2.0,7.0,7.0,2.0,12.0,0.0,5.0,9.0,10.0,7.0,12.142857142857142,0.0,12.4,0.5,1.79,Dropout
1,39,1,9670,1,1,133.1,1,38,19,9,8,122.9,False,False,True,False,True,False,25,False,0.0,6.0,7.0,3.0,14.0,0.0,0.0,6.0,9.0,2.0,14.5,0.0,13.9,-0.3,0.79,Dropout
1,44,1,9085,1,39,160.0,1,1,1,5,4,160.0,True,True,False,False,True,False,19,False,2.0,6.0,6.0,6.0,14.0,0.0,1.0,6.0,11.0,6.0,13.5,0.0,12.4,0.5,1.79,Dropout
1,1,4,9500,1,1,128.0,1,1,1,4,10,125.2,True,False,False,True,True,True,18,False,0.0,7.0,7.0,7.0,14.682857142857143,0.0,0.0,8.0,9.0,8.0,15.055555555555555,0.0,12.4,0.5,1.79,Graduate
1,39,1,9119,1,3,130.0,1,1,38,90,90,143.4,False,False,False,True,True,False,29,False,0.0,3.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
1,39,1,9119,1,19,133.1,1,37,38,3,7,96.7,False,False,False,True,True,True,29,False,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
1,18,1,9254,1,1,137.0,1,19,19,4,5,126.9,False,False,False,True,True,False,20,False,0.0,6.0,7.0,6.0,13.857142857142858,0.0,0.0,6.0,7.0,5.0,12.8,0.0,16.2,0.3,-0.92,Graduate
1,1,1,171,1,1,163.0,1,19,1,9,7,143.1,False,False,False,True,True,False,18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Graduate
1,1,1,9254,1,1,125.0,1,1,1,191,193,114.5,False,False,False,True,True,False,20,False,0.0,6.0,8.0,6.0,13.142857142857142,0.0,0.0,6.0,7.0,6.0,12.5,0.0,8.9,1.4,3.51,Graduate
2,39,1,9119,1,1,120.0,1,34,34,0,0,140.0,True,False,False,True,True,False,33,False,0.0,5.0,14.0,1.0,18.0,0.0,0.0,5.0,9.0,2.0,13.0,0.0,9.4,-0.8,-3.12,Dropout
1,42,1,9991,0,1,150.0,1,19,19,5,5,113.7,False,False,False,True,True,False,30,False,11.0,15.0,15.0,13.0,11.461538461538462,0.0,6.0,11.0,15.0,10.0,11.583333333333334,1.0,16.2,0.3,-0.92,Graduate
1,1,1,9556,1,1,135.0,1,1,1,1,1,131.5,False,False,False,True,True,True,21,False,0.0,7.0,14.0,5.0,11.2,0.0,0.0,8.0,11.0,6.0,11.583333333333334,0.0,16.2,0.3,-0.92,Enrolled
1,1,1,9003,1,1,148.0,1,1,19,194,194,143.5,False,False,True,True,True,False,18,False,0.0,6.0,6.0,5.0,15.0,0.0,0.0,6.0,8.0,4.0,14.5,0.0,8.9,1.4,3.51,Graduate
1,1,1,9500,1,1,138.0,1,38,38,9,9,126.8,False,False,False,True,True,True,19,False,0.0,7.0,9.0,7.0,14.244444444444444,0.0,0.0,8.0,12.0,8.0,12.233333333333333,0.0,15.5,2.8,-4.06,Graduate
1,17,1,9070,1,1,119.0,1,38,19,9,9,115.2,False,False,False,True,True,True,21,False,0.0,6.0,8.0,4.0,11.5,0.0,0.0,6.0,7.0,5.0,11.0,0.0,15.5,2.8,-4.06,Dropout
1,39,2,9556,1,1,130.0,1,19,19,4,5,100.0,False,False,False,True,True,True,25,False,0.0,7.0,7.0,2.0,10.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
1,1,2,9670,1,1,135.0,1,19,19,7,10,121.4,False,False,False,True,True,False,19,False,0.0,5.0,7.0,3.0,12.333333333333334,0.0,0.0,5.0,5.0,5.0,11.6,0.0,9.4,-0.8,-3.12,Graduate
1,44,1,9070,1,39,120.0,1,19,1,9,3,120.0,True,False,False,True,True,False,23,False,2.0,7.0,8.0,5.0,12.2,0.0,5.0,9.0,10.0,7.0,12.142857142857142,1.0,16.2,0.3,-0.92,Dropout
1,17,2,9070,1,1,126.0,1,38,38,9,8,129.9,True,False,False,True,True,True,19,False,0.0,6.0,6.0,6.0,13.666666666666666,0.0,0.0,6.0,7.0,5.0,13.2,0.0,12.4,0.5,1.79,Graduate
1,1,1,171,1,1,149.0,1,3,2,2,5,151.1,True,False,False,True,True,False,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Graduate
1,39,1,9003,1,1,110.0,1,19,37,9,6,120.0,False,False,True,False,True,False,31,False,0.0,6.0,15.0,1.0,11.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
1,39,1,9003,1,1,133.1,1,37,37,4,7,130.0,False,False,True,False,True,False,32,False,0.0,6.0,8.0,3.0,13.0,0.0,4.0,10.0,14.0,6.0,11.428571428571429,0.0,16.2,0.3,-0.92,Dropout
1,16,2,9500,1,1,127.0,1,2,38,4,9,119.0,True,False,False,True,False,True,19,False,0.0,8.0,12.0,7.0,12.599999999999998,0.0,0.0,8.0,12.0,7.0,12.599999999999998,0.0,10.8,1.4,1.74,Graduate
1,42,1,9773,1,6,120.0,1,34,34,0,0,122.0,True,False,False,True,False,False,34,False,8.0,10.0,11.0,10.0,12.2,0.0,5.0,10.0,12.0,9.0,12.333333333333334,0.0,7.6,2.6,0.32,Graduate
1,16,6,9773,1,1,136.0,1,38,14,0,0,129.7,True,False,False,True,False,False,21,False,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,6.0,6.0,13.0,0.0,7.6,2.6,0.32,Graduate
1,43,2,9238,1,1,110.0,1,37,37,9,7,112.5,True,False,False,True,False,True,53,False,4.0,7.0,16.0,6.0,11.0,0.0,2.0,7.0,9.0,7.0,11.0,0.0,9.4,-0.8,-3.12,Graduate
1,1,1,9500,1,1,136.0,1,19,19,4,7,136.0,False,False,False,True,False,True,19,False,0.0,7.0,7.0,7.0,14.014285714285714,0.0,0.0,8.0,8.0,8.0,15.35,0.0,13.9,-0.3,0.79,Graduate
1,1,3,9773,1,1,145.0,1,38,38,9,5,133.1,False,False,False,True,False,True,20,False,0.0,6.0,9.0,4.0,13.0,0.0,0.0,6.0,13.0,4.0,11.25,0.0,10.8,1.4,1.74,Graduate
1,1,2,9773,1,1,159.0,1,1,19,9,9,151.3,True,False,False,True,False,False,18,False,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,10.8,1.4,1.74,Graduate
1,39,1,171,1,1,147.0,1,37,38,175,193,133.3,False,False,False,False,False,False,32,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
1,43,1,9500,1,1,150.0,1,37,37,9,9,130.8,True,False,False,True,False,True,21,False,0.0,8.0,8.0,7.0,14.428571428571429,0.0,0.0,8.0,8.0,7.0,14.428571428571429,0.0,12.7,3.7,-1.7,Graduate
1,7,1,8014,0,3,140.0,1,37,12,9,4,140.0,False,False,False,False,False,False,26,False,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1,42,1,9085,1,39,150.0,1,1,1,4,7,150.0,True,False,False,True,False,False,26,False,11.0,18.0,45.0,18.0,11.833333333333334,10.0,9.0,13.0,27.0,13.0,12.461538461538462,5.0,15.5,2.8,-4.06,Graduate
2,44,1,9991,0,39,130.0,1,1,37,4,9,130.0,False,False,False,False,False,False,21,False,0.0,5.0,12.0,3.0,11.333333333333334,0.0,0.0,5.0,10.0,1.0,13.0,0.0,15.5,2.8,-4.06,Dropout
1,17,1,9773,1,1,120.0,1,37,37,5,5,125.3,False,False,False,True,False,False,18,False,0.0,6.0,9.0,6.0,12.5,0.0,0.0,6.0,9.0,6.0,13.0,0.0,7.6,2.6,0.32,Graduate
1,43,1,9070,1,39,130.0,1,19,37,5,9,124.0,True,False,False,True,False,True,21,False,4.0,12.0,12.0,12.0,13.333333333333334,0.0,5.0,12.0,12.0,11.0,12.545454545454543,0.0,15.5,2.8,-4.06,Graduate
1,1,1,9254,1,1,112.0,1,38,19,9,5,113.8,True,False,False,True,False,False,21,False,0.0,6.0,10.0,6.0,10.833333333333334,0.0,0.0,6.0,10.0,4.0,11.0,0.0,7.6,2.6,0.32,Enrolled
1,17,1,9670,1,1,128.0,1,19,19,7,7,124.4,False,False,False,True,False,True,19,False,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,13.9,-0.3,0.79,Graduate
1,17,1,9147,1,1,114.0,1,19,19,9,7,107.7,False,False,False,True,False,False,19,False,0.0,5.0,7.0,2.0,10.0,0.0,0.0,5.0,11.0,2.0,14.0,0.0,10.8,1.4,1.74,Dropout
1,43,2,9238,1,1,118.0,1,38,38,5,5,110.0,False,False,False,True,False,True,19,False,0.0,6.0,8.0,6.0,11.428571428571429,0.0,0.0,6.0,11.0,5.0,11.2,0.0,10.8,1.4,1.74,Graduate
1,7,1,9500,1,3,130.0,1,37,38,7,7,130.0,True,False,False,True,False,False,27,False,0.0,8.0,8.0,8.0,12.8875,0.0,0.0,8.0,8.0,8.0,12.8875,0.0,9.4,-0.8,-3.12,Graduate
1,1,2,9500,1,1,145.0,1,37,1,9,4,138.8,True,False,False,True,False,True,18,False,0.0,7.0,7.0,6.0,12.95,0.0,0.0,7.0,7.0,6.0,12.95,0.0,7.6,2.6,0.32,Graduate
1,1,2,9147,1,1,121.0,1,19,19,9,9,126.3,True,False,False,True,False,False,20,False,0.0,5.0,12.0,1.0,10.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
1,1,3,9500,1,1,114.0,1,1,1,5,5,114.5,True,False,False,True,False,True,19,False,0.0,7.0,7.0,7.0,13.094285714285714,0.0,0.0,8.0,8.0,8.0,12.55,0.0,12.4,0.5,1.79,Graduate
1,1,4,9670,1,1,127.0,1,1,1,7,7,116.5,True,False,False,True,False,False,20,False,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
1,17,2,9238,1,1,145.0,1,19,38,7,6,128.6,True,False,False,True,False,True,19,False,0.0,6.0,12.0,5.0,11.714285714285714,0.0,0.0,6.0,11.0,6.0,11.0,0.0,12.7,3.7,-1.7,Graduate
1,17,5,9238,1,1,130.0,1,19,1,5,5,130.0,True,False,False,True,False,False,20,False,0.0,6.0,8.0,4.0,11.25,0.0,0.0,6.0,15.0,3.0,10.0,0.0,9.4,-0.8,-3.12,Enrolled
1,1,1,171,1,1,150.0,1,38,19,7,10,134.6,False,False,False,True,False,False,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
